-2.000000000000000000e+00,3.400000000000000000e+01,2.200000000000000000e+01
-4.200000000000000000e+01,2.000000000000000000e+01,-4.000000000000000000e+00
-1.600000000000000000e+01,1.200000000000000000e+01,-2.000000000000000000e+00
1.400000000000000000e+01,1.000000000000000000e+01,-2.000000000000000000e+00
-4.600000000000000000e+01,-7.000000000000000000e+01,2.800000000000000000e+01
-2.000000000000000000e+00,-5.600000000000000000e+01,2.600000000000000000e+01
5.000000000000000000e+01,-6.200000000000000000e+01,2.600000000000000000e+01
-4.000000000000000000e+00,4.800000000000000000e+01,-2.000000000000000000e+00
