0.683217588512473,0.545981273292443,0.215581483240142,0.470748489694385,0.514067149925823,0.479673567505958,0.588742988240076,0.661617277798533,0.82918212538696,0.877536590933131,0.3823143982379,0.588288574200731,0.308329754233426,0.362884802202695
0.584053066356447,0.4560873691045,0.338962637277445,0.695272362676414,0.782223347458004,0.161778883017304,0.664673625172718,0.596781937969899,0.74869532339249,0.815729601030318,0.374038801720617,0.469799720788854,0.560617358107644,0.283613526221012
0.456295068996447,0.466188470493663,0.202667401304906,0.777120139100416,0.526892483721096,0.507663247331883,0.806436658905068,0.584218611210176,0.708023725689439,0.700118583016462,0.259573775518862,0.207080086136468,0.523227343140967,0.181475777654045
0.518331027249974,0.452878571309657,0.216773424553991,0.742936465631029,0.391152537554744,0.538250543985079,0.62980600899562,0.648734978532327,0.460755724649668,0.380189491577637,0.28034364714738,0.397787884688862,0.49575065098494,0
0.515302855822297,0.591297099191617,0.453212565636373,0.629674967001726,0.807653972230365,0.578391047559838,0.449681333721821,0.548999154129477,0.26990004017298,0.248848965321427,0.349511219789582,0.617213327421339,0.32984213663397,0.15965458016616
0.514694603079478,0.539518014407721,0.463459467765671,0.536493869936034,0.659518606365873,0.603290436224226,0.297310863055524,0.498597986258994,0.351235673606352,0.428531370682344,0.482590483014385,0.779284099896048,0.246367245722622,0.205156638125133
0.279466947117739,0.397267812847083,0.37763289591902,0.520694867499239,0.43890102959074,0.80112900217594,0.355823198774467,0.48131849235235,0.318282486943781,0.599099400033033,0.590012618324705,0.513130815361268,0.33507314857724,0.463575029312467
0.16351795709412,0.408588980400458,0.304136770074382,0.599828662808407,0,0.845439436327842,0.560425149539323,0.465222127294734,0.49576359382754,0.471554601076711,0.65061580699471,0.408822345521239,0.535344414792105,0.610443012873925
0.281620760429764,0.501035296300084,0.352393088678496,0.708423444004467,0.619324147855982,1,0.8400922903899,0.752963422911647,0.49094898031524,0.3350601173211,0.758729990180234,0.224404462155194,0.837884894604825,0.719388792860402
0.469779585433779,0.43696657779765,0.520706761671265,0.71963841506752,0.589188408886994,0.487401512796601,0.895424084461866,0.963602742388528,0.486166316137722,0.314430569551073,0.826906158466906,0.409298105872007,1,1
