0.604146118003926,0.660421420422133,0.420314628464067,0.459883602388047,0.3950429536466,0.600285301422443,0.570234198194669,0.40148432238394,0.909999144871294,0.45764259358051,0.413084999313784,0.349271853156766,0.637733560244263,0.535125427050275
0.265750856905543,0.663541072447233,0.487931345300611,0.562995038614389,0.604461070537038,0.131359674870174,0.491195323253308,0.779743677363918,0.97220255212682,0.220005890459678,0.294788187931744,0.338667538362248,0.592735120747628,0.0375836758406604
0.128592654534128,0.731743598275971,0.645524851273658,0.717593423928402,0.570331583026352,0.246065477534432,0.601666142560354,0.797817641340734,0.929953429114154,0.171422564535728,0.370019785900544,0.578718499026984,0.459873724362107,0.0711027868824029
0.232592155052551,0.618602782135387,0.688932927132414,0.741171631033163,0.425283205759314,0.389078347256717,0.510098617905877,0.460432556889625,0.76537766423035,0.334905048753742,0.436342010156,0.884422928157591,0.275454607018143,0.146122730347016
0.416996895076599,0.720034504341763,0.734264361748808,0.673149853876999,0.585853770629383,0.563966854820501,0.322701707899227,0.59478514881377,0.356507961824749,0.765781060134554,0.519262889427696,0.986087383537674,0.198761019214802,0.598461101572932
0.172737846532882,0.724563941972492,0.637912691011918,0.548572787855158,0.392335425233251,0.563136870625423,0.299461287445678,0.69586984144889,0.323154098997001,1,0.541687005352486,0.792565048064052,0.348849055159377,0.58580025319529
0.353459541290711,0.615840305508018,0.690552370132214,0.639935398252247,0.470153317186169,0.533087378640777,0.377694928884788,0.63960592800008,0.319132111620238,0.857022057733914,0.487255809963859,0.408588568067444,0.630390361389025,0.493795956679326
0.334298459885035,0.71763385783102,0.686291929458688,0.537482713845736,0.193162955530594,0.493848001806277,0.571544635814848,0.630760905987386,0.446275337992023,0.451201246258262,0.539854579349467,0.306665266431684,0.691691644534999,0.200244307441514
0.686011990363934,0.827230699752804,0.715566841796501,0.609663791900815,0.57322529862026,0.677628358545947,0.694429866842629,0.607320887673887,0.71071764514849,0.260899202750363,0.638614529484423,0.241688939770667,0.748111202058687,0.233740656920382
0.635959306281823,0.655170006179882,0.680441443042167,0.599418011940234,0.483532817899089,0.644769473921878,0.547206169676412,0.54225315758567,0.688136482384829,0.476274969621529,0.668840637723592,0.336073652360111,0.646875018402162,0.531743709137575
